id,predicted_answer
57268d02f1498d1400e8e378,Queen Victoria
57268d02f1498d1400e8e379,22 June 1857
57268d02f1498d1400e8e37a,George Wallis
57268d02f1498d1400e8e37b,late night openings
57268d02f1498d1400e8e37c,1949
57268f2c708984140094ca25,September and November 1946
57268f2c708984140094ca26,a million
57268f2c708984140094ca27,Council of Industrial Design
57268f2c708984140094ca28,Festival of Britain
57268f2c708984140094ca29,1948
572691d7708984140094ca6d,rock concert
572691d7708984140094ca6e,rock concert
572691d7708984140094ca6f,Roy Strong
572691d7708984140094ca70,British
57269656708984140094cafd,Dundee
57269656708984140094cafe,£76 million
57269656708984140094caff,£43 million
57269656708984140094cb00,"fashion, architecture, product design, graphic arts and photography"
57269656708984140094cb01,five years
572698d7dd62a815002e8a98,Brompton Park House
572698d7dd62a815002e8a99,Sheepshanks Gallery
572698d7dd62a815002e8a9a,civil engineer Captain Francis Fowke
572698d7dd62a815002e8a9b,June 1862
572698d7dd62a815002e8a9c,board room
57269c06708984140094cba1,Owen Jones
57269c06708984140094cba2,Italian Renaissance
57269c06708984140094cba3,James Gamble & Reuben Townroe
57269c06708984140094cba4,James Gamble & Reuben Townroe
57269c06708984140094cba5,James Gamble & Reuben Townroe
57269d68708984140094cbd7,Philip Webb and William Morris
57269d68708984140094cbd8,Edward Burne-Jones
57269d68708984140094cbd9,Edward Burne-Jones
57269d68708984140094cbda,Alfred Stevens
57269d68708984140094cbdb,Sir Edward Poynter
5726a0205951b619008f781b,Colonel (later Major General) Henry Young Darracott Scott
5726a0205951b619008f781c,1867–72
5726a0205951b619008f781d,Cadeby stone
5726a0205951b619008f781e,prints and architectural drawings
5726a0205951b619008f781f,2008
5726a2445951b619008f7861,sgraffito
5726a2445951b619008f7862,F. W. Moody
5726a2445951b619008f7863,1870–73
5726a2445951b619008f7864,south side of the garden
5726a2445951b619008f7865,Reuben Townroe
5726a5b5f1498d1400e8e5fe,Aston Webb
5726a5b5f1498d1400e8e5ff,red brick and Portland stone
5726a5b5f1498d1400e8e600,720 feet (220 m
5726a5b5f1498d1400e8e601,open work crown surmounted by a statue of fame
5726a5b5f1498d1400e8e602,open work crown
5726a9ff708984140094cd4b,Alfred Drury
5726a9ff708984140094cd4c,four
5726a9ff708984140094cd4d,Webb
5726a9ff708984140094cd4e,marble
5726a9ff708984140094cd4f,Queen Victoria
5726ace8dd62a815002e8c9e,creation of new storage space for books in the Art Library
5726ace8dd62a815002e8c9f,Henry Cole wing
5726ace8dd62a815002e8ca0,entrance building
5726ace8dd62a815002e8ca1,Christopher Hay and Douglas Coyne
5726ace8dd62a815002e8ca2,the Spiral
5726afeb708984140094cdd7,the main silverware gallery
5726afeb708984140094cdd8,mosaic floors
5726afeb708984140094cdd9,FuturePlan
5726afeb708984140094cdda,South Kensington
5726afeb708984140094cddb,Eva Jiřičná
5726b12f5951b619008f7aaf,Kim Wilkie
5726b12f5951b619008f7ab0,John Madejski Garden
5726b12f5951b619008f7ab1,elliptical
5726b12f5951b619008f7ab2,"receptions, gatherings or exhibition"
5726b12f5951b619008f7ab3,American Sweetgum tree
5726b2fcf1498d1400e8e7e4,2004
5726b2fcf1498d1400e8e7e5,Royal Institute of British Architects
5726b2fcf1498d1400e8e7e7,"600,000"
5726b2fcf1498d1400e8e7e6,RIBA Drawings and Archives Collection
5726b2fcf1498d1400e8e7e8,"700,000"
5726b6e05951b619008f7b99,Andrea Palladio
5726b6e05951b619008f7b9a,Jacques Gentilhatre and Antonio Visentini
5726b6e05951b619008f7b9b,over 330
5726b6e05951b619008f7b9c,Inigo Jones
5726b6e05951b619008f7b9d,Inigo Jones
5726ba83dd62a815002e8e6a,Bishopsgate
5726ba83dd62a815002e8e6b,c1600
5726ba83dd62a815002e8e6c,c1600
5726ba83dd62a815002e8e6d,Montal
5726ba83dd62a815002e8e6e,Alhambra
5726bc505951b619008f7c79,"19,000"
5726bc505951b619008f7c7a,2006
5726bc505951b619008f7c7b,Ardabil Carpet
5726bc505951b619008f7c7c,"Spain, North Africa, the Middle East, Central Asia and Afghanistan"
5726bc505951b619008f7c7d,1909
5726bdc6f1498d1400e8e9c0,"60,000"
5726bdc6f1498d1400e8e9c1,"10,000"
5726bdc6f1498d1400e8e9c2,"60,000 objects, including about 10,000 textiles and 6000"
5726bdc6f1498d1400e8e9c4,1991
5726bdc6f1498d1400e8e9c3,Jawaharlal Nehru
5726bf325951b619008f7cfd,"70,000"
5726bf325951b619008f7cfe,East Asia
5726bf325951b619008f7cff,T. T. Tsui
5726bf325951b619008f7d00,1991
5726bf325951b619008f7d01,Ming and Qing dynasties
5726c4b5dd62a815002e8fd8,Ando Cloisonné
5726c4b5dd62a815002e8fd9,December 1986
5726c4b5dd62a815002e8fda,13th
5726c4b5dd62a815002e8fdb,1550 to 1900
5726c4b5dd62a815002e8fdc,bronze
5726c80c5951b619008f7de7,14th to the 19th century
5726c80c5951b619008f7de8,Himalayan kingdoms and South East Asia
5726c80c5951b619008f7de9,Refined Hindu and Buddhist sculptures
5726c80c5951b619008f7dea,mother-of-pearl
5726c80c5951b619008f7deb,ivory combs and bronze palanquin hooks
5726c9a4708984140094d16f,Leonardo da Vinci's note books
5726c9a4708984140094d170,"Forster I, Forster II, and Forster III"
5726c9a4708984140094d171,"18,000"
5726c9a4708984140094d172,1876
5726c9a4708984140094d173,1876
5726cc11dd62a815002e9086,Charles Dickens and Beatrix Potter
5726cc11dd62a815002e9087,Charles Dickens and Beatrix Potter
5726cc11dd62a815002e9088,12th to 16th centuries
5726cc11dd62a815002e9089,"the trial and rehabilitation of Joan of Arc, Rouen"
5726cc11dd62a815002e908a,Lucas Horenbout
5726ce11f1498d1400e8ebc4,Word and Image Department
5726ce11f1498d1400e8ebc5,MODES
5726ce11f1498d1400e8ebc6,Encoded Archival Description
5726ce11f1498d1400e8ebc8,The Victoria and Albert Museum
5726ce11f1498d1400e8ebc7,Search the Collections
5726cfa3708984140094d209,2007
5726cfa3708984140094d20a,the Factory Project
5726cfa3708984140094d20b,Andy Warhol
5726cfa3708984140094d20c,"15,000"
5726cfa3708984140094d20d,audit the collection
5726d4a45951b619008f7f69,British patrons
5726d4a45951b619008f7f6a,Asia
5726d4a45951b619008f7f6b,European artists
5726d4a45951b619008f7f6c,Horace Walpole
5726d4a45951b619008f7f6d,"porcelain, cloth and wallpaper"
5726d7faf1498d1400e8ecdb,increase in tea drinking
5726d7faf1498d1400e8ecda,The galleries
5726d7faf1498d1400e8ecde,John Ruskin
5726d7faf1498d1400e8ecdc,mass production
5726d7faf1498d1400e8ecdd,John Ruskin
5726d993f1498d1400e8ed16,Trajan's Column
5726d993f1498d1400e8ed17,cut in half
5726d993f1498d1400e8ed18,Trajan's Column
5726d993f1498d1400e8ed19,"sculptures, friezes and tombs"
5726d993f1498d1400e8ed1a,conservation reasons the Verrocchio replica is displayed in a glass case
5726dba1dd62a815002e92e4,1731
5726dba1dd62a815002e92e5,Frederick II the Great
5726dba1dd62a815002e92e6,1762
5726dba1dd62a815002e92e7,1909
5726dba1dd62a815002e92e8,East Asian pottery and porcelain
5726dd71f1498d1400e8edd8,Mintons & Royal Doulton
5726dd71f1498d1400e8edd9,Britain and Holland
5726dd71f1498d1400e8edda,The collection of Iznik pottery from Turkey
5726dd71f1498d1400e8eddb,Germany and Switzerland
5726dd71f1498d1400e8eddc,Germany and Switzerland
5726de7a5951b619008f80ab,4000 years
5726de7a5951b619008f80ac,6000
5726de7a5951b619008f80ad,Ancient Egypt
5726de7a5951b619008f80af,René Lalique
5726de7a5951b619008f80ae,René Lalique
5726e06df1498d1400e8ee52,1994
5726e06df1498d1400e8ee53,Danny Lane
5726e06df1498d1400e8ee54,2004
5726e06df1498d1400e8ee55,Dale Chihuly
5726e06df1498d1400e8ee56,13th
5726e1fcdd62a815002e93c4,"10,000"
5726e1fcdd62a815002e93c5,"2,000"
5726e1fcdd62a815002e93c6,Paul Nash
5726e1fcdd62a815002e93c7,Paul Nash
5726e1fcdd62a815002e93c8,Paul Nash
5726e37ef1498d1400e8eed8,"1,442"
5726e37ef1498d1400e8eed9,Word and Image department
5726e37ef1498d1400e8eeda,Because everyday clothing
5726e37ef1498d1400e8eedb,1913
5726e37ef1498d1400e8eedc,Harrods
5726e4eedd62a815002e9438,2002
5726e4eedd62a815002e9439,178 Vivienne Westwood
5726e4eedd62a815002e943a,178 Vivienne Westwood
5726e4eedd62a815002e943b,178 Vivienne Westwood
5726e4eedd62a815002e943c,modern fashion
5726e680dd62a815002e946e,1859 and 1865
5726e680dd62a815002e946f,1859 and 1865
5726e680dd62a815002e9470,French 18th-century art and furnishings
5726e680dd62a815002e9471,1882
5726e680dd62a815002e9472,"£250,000"
5726e834dd62a815002e94a4,1580
5726e834dd62a815002e94a5,Hans Vredeman de Vries
5726e834dd62a815002e94a6,c1750
5726e834dd62a815002e94a7,Germany
5726e834dd62a815002e94a8,Ernest Gimson
5726e9c65951b619008f8247,6000
5726e9c65951b619008f8248,Egypt
5726e9c65951b619008f8249,1869
5726e9c65951b619008f824a,154
5726e9c65951b619008f824b,William and Judith Bollinger
5726ee28708984140094d656,British silver
5726ee28708984140094d657,1496–97
5726ee28708984140094d658,8 tonnes
5726ee28708984140094d659,Sir George Gilbert Scott
5726ee28708984140094d655,"10,000"
5726ef12dd62a815002e959e,c1110
5726ef12dd62a815002e959f,gilt bronze
5726ef12dd62a815002e95a0,St Thomas Becket
5726ef12dd62a815002e95a1,c1180
5726ef12dd62a815002e95a2,gilt copper
5726f1ec708984140094d6aa,"over 5,100"
5726f1ec708984140094d6ad,Bryan Davies
5726f1ec708984140094d6ab,the Horniman Museum
5726f1ec708984140094d6ac,35
5726f1ec708984140094d6a9,25 February 2010
5726f2bcf1498d1400e8f0bc,650
5726f2bcf1498d1400e8f0bd,1130 British and 650
5726f2bcf1498d1400e8f0be,6800
5726f2bcf1498d1400e8f0bf,Her Majesty the Queen Elizabeth II
5726f2bcf1498d1400e8f0c0,Andrés Marzal De Sax
5726f4a0708984140094d6e9,1857
5726f4a0708984140094d6ea,233
5726f4a0708984140094d6eb,233 paintings
5726f4a0708984140094d6ec,Hay Wain
5726f4a0708984140094d6ed,233
5726f755708984140094d737,galleries of continental art
5726f755708984140094d738,Madame de Pompadour
5726f755708984140094d739,Carlo Crivelli's Virgin and Child
5726f755708984140094d73a,Gaspard Dughet
5726f90b708984140094d75d,Eadweard Muybridge
5726f90b708984140094d75e,1887
5726f90b708984140094d75f,781
5726f90b708984140094d760,images of different animals and humans performimg various actions
5726f90b708984140094d761,James Lafayette
5726fb18dd62a815002e96ce,400 AD to 1914
5726fb18dd62a815002e96cf,"22,000"
5726fb18dd62a815002e96d0,about 400 AD to 1914
5726fb18dd62a815002e96d1,All
5726fc63dd62a815002e9706,National Galleries of Scotland
5726fc63dd62a815002e9707,Valerio Cioli
5726fc63dd62a815002e9708,Chancel Chapel
5726fc63dd62a815002e9709,Giuliano da Sangallo
5726fc63dd62a815002e970a,1493–1500
5726fe95dd62a815002e9732,more than 20
5726fe95dd62a815002e9733,sculptor
5726fe95dd62a815002e9734,1914
5726fe95dd62a815002e9735,World War I
5726fe95dd62a815002e9736,the museum
572700c8dd62a815002e976a,Nicholas Stone
572700c8dd62a815002e976b,Nicholas Stone
572700c8dd62a815002e976c,Nicholas Stone
572700c8dd62a815002e976d,Nicholas Stone
572702a3dd62a815002e9790,Dorothy and Michael Hintze
572702a3dd62a815002e9791,1950
572702a3dd62a815002e9792,"theme, tomb sculpture, portraiture, garden sculpture and mythology"
572702a3dd62a815002e9793,continental sculptors
572702a3dd62a815002e9794,Tate Britain
572703fdf1498d1400e8f23c,"53,000"
572703fdf1498d1400e8f23d,western European
572703fdf1498d1400e8f23e,1st century AD to the present
572703fdf1498d1400e8f23f,western European
572703fdf1498d1400e8f240,technique
57270541dd62a815002e97c8,a fragment of the Cloth of St Gereon
57270541dd62a815002e97c9,"15th-century tapestries, woven in the Netherlands"
57270541dd62a815002e97ca,Netherlands
57270541dd62a815002e97cb,various animals
57270541dd62a815002e97cc,John Vanderbank
57270676dd62a815002e97f0,14th-century
57270676dd62a815002e97f1,William Morris
57270676dd62a815002e97f2,1887
57270676dd62a815002e97f3,Marion Dorn
57270676dd62a815002e97f4,Serge Chermayeff
57270817708984140094d8c7,Theatre Museum
57270817708984140094d8c8,March 2009
57270817708984140094d8c9,the Theatre Museum
57270817708984140094d8ca,Shakespeare's day
57270817708984140094d8cb,"research, exhibitions and other shows"
57270ab9708984140094d8f7,Museum of Childhood
57270ab9708984140094d8f8,temperature and light
57270ab9708984140094d8f9,"interventive"" conservation"
57270ab9708984140094d8fa,Museum of Childhood
57270ab9708984140094d8fb,"preventive"" conservation"
57267b755951b619008f7433,the Disney–ABC Television Group
57267b755951b619008f7434,1957
57267b755951b619008f7435,Columbus Avenue and West 66th Street in Manhattan
57267b755951b619008f7436,Columbus Avenue
57267b755951b619008f7437,Disney Media Networks
57267ca75951b619008f7469,"October 12, 1943"
57267ca75951b619008f746a,radio network
57267ca75951b619008f746b,1948
57267ca75951b619008f746c,ESPN
57267ca75951b619008f746d,Capital Cities Communications
57267f1cdd62a815002e8740,232
57267f1cdd62a815002e8741,Citadel Broadcasting
57267f1cdd62a815002e8742,eight
57267f1cdd62a815002e8743,Canadian Radio-television and Telecommunications Commission
57267f1cdd62a815002e8744,Citadel Broadcasting
5726808bdd62a815002e8776,electronics manufacturer Radio Corporation of America
5726808bdd62a815002e8777,two
5726808bdd62a815002e8778,major cities
5726808bdd62a815002e8779,drama series
5726808bdd62a815002e877a,NBC Blue Network
572681ab708984140094c85d,Federal Communications Commission
572681ab708984140094c85e,1938
572681ab708984140094c85f,1940
572681ab708984140094c860,NBC Red Network
572681ab708984140094c861,NBC Blue
572684f5dd62a815002e87fc,Mark Woods
572684f5dd62a815002e87fd,NBC Blue
572684f5dd62a815002e87fe,"Dillon, Read & Co."
572684f5dd62a815002e87ff,David Sarnoff
572684f5dd62a815002e8800,$7.5 million
572685d1f1498d1400e8e29e,Life Savers
572685d1f1498d1400e8e29f,"October 12, 1943"
572685d1f1498d1400e8e2a0,George B. Storer
572685d1f1498d1400e8e2a1,George B. Storer
572685d1f1498d1400e8e2a2,"June 30, 1951"
57268739708984140094c8ed,Magnetophon
57268739708984140094c8ee,Paul Whiteman
57268739708984140094c8ef,"suspenseful dramas as Sherlock Holmes, Gang Busters and Counterspy"
57268739708984140094c8f0,Bing Crosby
57268739708984140094c8f1,public service
57269260dd62a815002e89ea,$155 million
57269260dd62a815002e89eb,ABC1
57269260dd62a815002e89ec,October
57269260dd62a815002e89ed,ABC International
57269260dd62a815002e89ee,United States
57269344f1498d1400e8e43e,1959
57269344f1498d1400e8e43f,The arrival of satellite television
57269344f1498d1400e8e440,Japan and Latin America
57269344f1498d1400e8e441,"all of its interests in international networks, mainly in Japan and Latin America"
5726caaaf1498d1400e8eb5c,coronation of Queen Elizabeth II
5726caaaf1498d1400e8eb5d,Beirut
5726caaaf1498d1400e8eb5e,Mainichi Broadcasting System
5726caaaf1498d1400e8eb5f,technical problems and flight delays
5726caaaf1498d1400e8eb60,technical problems and flight delays
5726e5ac708984140094d51b,Peanuts
5726e5ac708984140094d51c,Emmy Awards
5726e5ac708984140094d51d,1965
5726e5ac708984140094d51e,Academy Awards
5726e5ac708984140094d51f,Great Pumpkin
5726e5b1f1498d1400e8ef30,2016
5726e5b1f1498d1400e8ef31,Ryan Seacrest
5726e5b1f1498d1400e8ef32,2016
5726e5b1f1498d1400e8ef33,Dick Clark
5726e5b1f1498d1400e8ef34,cable channel TLC
5726e671dd62a815002e9464,All My Children
5726e671dd62a815002e9465,1975
5726e671dd62a815002e9466,General Hospital
5726e671dd62a815002e9467,The View and The Chew
5726e671dd62a815002e9468,1963
5726e773f1498d1400e8ef6e,X Games
5726e773f1498d1400e8ef6c,2006
5726e773f1498d1400e8ef6b,Disson Skating
5726e773f1498d1400e8ef6a,NBA
5726e773f1498d1400e8ef6d,Open Championship golf
5726e860708984140094d579,Frank Marx
5726e860708984140094d57a,low-band VHF frequencies (corresponding to channels 2 through 6
5726e860708984140094d57b,1947
5726e860708984140094d57c,VHF channel 7
5726e942f1498d1400e8efa0,108
5726e942f1498d1400e8efa1,two
5726e942f1498d1400e8efa2,DuMont Television Network
5726e942f1498d1400e8efa3,CBS and NBC
5726ea06dd62a815002e950a,the U.S. Supreme Court
5726ea06dd62a815002e950b,Paramount Pictures
5726ea06dd62a815002e950c,nine
5726ea06dd62a815002e950d,CBS
5726ea06dd62a815002e950e,Prudential Insurance Company of America
5726ec6ff1498d1400e8eff2,Leonard Goldenson
5726ec6ff1498d1400e8eff3,William S. Paley
5726ec6ff1498d1400e8eff4,"June 6, 1951"
5726ed12708984140094d645,1952
5726ed12708984140094d646,"February 9, 1953"
5726ed12708984140094d647,American Broadcasting-Paramount Theatres
5726ed12708984140094d648,1501 Broadway in Manhattan
5726edeff1498d1400e8f024,"August 10, 1948"
5726edeff1498d1400e8f025,October 1948
5726edeff1498d1400e8f026,Mount Wilson
5726edeff1498d1400e8f027,Prospect Studios
5726efdbdd62a815002e95c6,"September 30, 1960"
5726efdbdd62a815002e95c7,gradual
5726efdbdd62a815002e95c8,Disney partnership by carrying family-oriented programming from other producers
5726efdbdd62a815002e95c9,"September 30, 1960"
5726f0865951b619008f82e5,$7.5 million
5726f0865951b619008f82e6,NBC
5726f0865951b619008f82e7,1961
5726f0865951b619008f82e8,1961
572734af708984140094dae3,circle logo
572734af708984140094dae4,Troika Design Group
572734af708984140094dae5,black-and-yellow
572734af708984140094dae6,the dot
572735a15951b619008f86bf,Pittard Sullivan
572735a15951b619008f86c0,2015
572735a15951b619008f86c1,We Love TV
