id,predicted_answer
572900f73f37b31900477f6a,"redness, swelling, heat, and pain"
572900f73f37b31900477f6b,eicosanoids and cytokines
572900f73f37b31900477f6c,prostaglandins
572900f73f37b31900477f6d,interleukins
572905ce1d04691400778f83,phagocytes
572905ce1d04691400778f84,cytokines
572905ce1d04691400778f85,intracellular vesicle called a phagosome
572905ce1d04691400778f86,phagolysosome
572905ce1d04691400778f87,acquiring nutrients
5729081d3f37b31900477fab,Neutrophils and macrophages
5729081d3f37b31900477fac,Neutrophils
5729081d3f37b31900477fad,50% to 60%
5729081d3f37b31900477fae,chemotaxis
5729081d3f37b31900477faf,interleukin 1
572908c13f37b31900477fbd,innate immune system
572908c13f37b31900477fbe,Leukocytes (white blood cells
572908c13f37b31900477fbf,Innate cells are also important mediators in the activation of the adaptive immune system
572908c13f37b31900477fc0,"macrophages, neutrophils, and dendritic cells"
5729efab3f37b319004785cf,Dendritic cells
5729efab3f37b319004785d0,neuronal dendrites
5729efab3f37b319004785d1,T cells
5729efab3f37b319004785d2,T cells
5729f06f1d04691400779674,missing self
5729f06f1d04691400779673,"Natural killer cells, or NK cells"
5729f06f1d04691400779675,MHC I
5729f06f1d04691400779676,killer cell immunoglobulin
5729f12e3f37b319004785e1,early vertebrates
5729f12e3f37b319004785e2,antigen presentation
5729f12e3f37b319004785e3,pathogens or pathogen-infected cells
5729f1fcaf94a219006aa6d3,γδ T cells
5729f1fcaf94a219006aa6d4,regulatory T cells
5729f1fcaf94a219006aa6d5,Class II MHC molecules
5729f1fcaf94a219006aa6d6,Class II MHC molecules
5729f1fcaf94a219006aa6d7,γδ
5729f39a6aef05140015514c,viruses
5729f39a6aef05140015514e,CD8
5729f39a6aef05140015514d,TCR
5729f39a6aef051400155150,granulysin
5729f39a6aef05140015514f,T cell receptor (TCR
5729f4b41d0469140077968b,CD4
5729f4b41d0469140077968c,200–300
5729f4b41d0469140077968d,200–300
5729f4b41d0469140077968e,cytokines
5729f4b41d0469140077968f,CD40
5729f5a03f37b31900478605,"helper T cells, cytotoxic T cells and NK cells"
5729f5a03f37b31900478606,TCR
5729f5a03f37b31900478607,γδ
5729f5a03f37b31900478608,receptor diversity
5729f5a03f37b31900478609,stressed epithelial cells
5729f69caf94a219006aa6f9,A B cell
5729f69caf94a219006aa6fa,proteolysis
5729f69caf94a219006aa6fb,lymphokines
5729f799af94a219006aa707,long-lived memory cells
5729f799af94a219006aa708,passive short-term memory
5729f799af94a219006aa709,passive short-term memory or active long-term memory
5729f799af94a219006aa70a,each specific pathogen
5729f8516aef05140015516c,microbes
5729f8516aef05140015516d,IgG
5729f8516aef05140015516e,Breast milk or colostrum
5729f8516aef05140015516f,IgG
5729f9953f37b3190047861f,immunomodulators
5729f9953f37b31900478620,adaptive and innate immune responses
5729f9953f37b31900478621,lupus erythematosus
5729f9953f37b31900478622,immunosuppressive
5729fa40af94a219006aa70f,NFIL3
5729fa40af94a219006aa710,"heart disease, chronic pain, and asthma"
5729fa40af94a219006aa711,active immunizations
5729fb003f37b31900478627,a progressive decline in hormone levels with age
5729fb003f37b31900478628,vitamin D
5729fb003f37b31900478629,thyroid hormone activity
5729fb003f37b3190047862a,cholecalciferol
5729fc3d1d0469140077969d,helper T cells
5729fc3d1d0469140077969e,MHC class I
5729fc3d1d0469140077969f,viral
5729fc3d1d046914007796a0,antibodies
5729fd111d046914007796a5,phagocytic cells
5729fd111d046914007796a6,molecular patterns or PAMPs
5729fd111d046914007796a7,apoptosis
5729fd111d046914007796a8,Systemic acquired resistance
5729fd111d046914007796a9,RNA silencing
5729fe5c3f37b3190047862f,autoimmune disorders
5729fe5c3f37b31900478630,self and non-self
5729fe5c3f37b31900478631,thymus and bone marrow
5729fe5c3f37b31900478632,"self"" peptides"
5729fefbaf94a219006aa739,Immunodeficiencies
5729fefbaf94a219006aa73a,50 years
5729fefbaf94a219006aa73b,50 years
5729fefbaf94a219006aa73c,malnutrition
5729fefbaf94a219006aa73d,malnutrition
5729ffda1d046914007796af,vaccination
5729ffda1d046914007796b0,immunization
5729ffda1d046914007796b1,an antigen from a pathogen
5729ffda1d046914007796b2,"natural specificity of the immune system, as well as its inducibility"
572a019f3f37b31900478643,enzymes
572a019f3f37b31900478644,type III secretion system
572a019f3f37b31900478645,hollow tube
572a019f3f37b31900478646,elude host immune responses
572a02483f37b3190047864b,Niels Jerne
572a02483f37b3190047864c,pathogens
572a02483f37b3190047864d,histocompatibility
572a02483f37b3190047864e,clonal selection theory
572a03086aef0514001551a2,Glucocorticoids
572a03086aef0514001551a3,methotrexate or azathioprine
572a03086aef0514001551a4,methotrexate or azathioprine
572a03086aef0514001551a5,cyclosporin
572a04d51d046914007796cd,cytotoxic natural killer cells
572a04d51d046914007796ce,cortisol and catecholamines
572a04d51d046914007796cf,melatonin
572a04d51d046914007796d0,free radical
572a058aaf94a219006aa751,vitamin D receptor
572a058aaf94a219006aa752,calcitriol
572a058aaf94a219006aa753,symbiotic
572a058aaf94a219006aa754,CYP27B1
572a058aaf94a219006aa755,dendritic cells
572a06af3f37b31900478667,Pattern recognition receptors
572a06af3f37b31900478668,defensins
572a06af3f37b31900478669,complement system and phagocytic cells
572a06af3f37b3190047866a,Ribonucleases and the RNA interference pathway
572a07fc6aef0514001551dc,immunoglobulins and T cell receptors
572a07fc6aef0514001551dd,lamprey and hagfish
572a07fc6aef0514001551de,Variable lymphocyte receptors
572a07fc6aef0514001551df,jawed vertebrates
572a096e6aef0514001551e4,lymphocytes
572a096e6aef0514001551e5,restriction modification system
572a096e6aef0514001551e6,bacteriophages
572a096e6aef0514001551e7,CRISPR sequences
572a0a686aef0514001551ec,humoral
572a0a686aef0514001551ed,Elie Metchnikoff
572a0a686aef0514001551ee,phagocytes
572a0a686aef0514001551ef,Robert Koch and Emil von Behring
572a0a686aef0514001551f0,cells
572a0b0b6aef0514001551f6,cancers
572a0b0b6aef0514001551f7,MHC class I molecules
572a0b0b6aef0514001551f8,TGF-β
572a0b0b6aef0514001551f9,TGF-β
572a0bf96aef051400155204,Hypersensitivity
572a0bf96aef051400155205,four
572a0bf96aef051400155206,Type I hypersensitivity is an immediate or anaphylactic reaction
572a0bf96aef051400155207,IgG and IgM antibodies
572a0bf96aef051400155208,IgG and IgM antibodies
572a0ce11d046914007796fd,intracellular pathogenesis
572a0ce11d046914007796fe,Salmonella
572a0ce11d046914007796ff,Plasmodium falciparum
572a0ce11d04691400779700,Mycobacterium tuberculosis
572a0ce11d04691400779701,Peptostreptococcus magnus
572a0e4b6aef051400155214,antigenic variation
572a0e4b6aef051400155215,HIV
572a0e4b6aef051400155216,Trypanosoma brucei
572a0e4b6aef051400155217,the immune system
572a0f073f37b3190047867f,immune surveillance
572a0f073f37b31900478680,papillomavirus
572a0f073f37b31900478681,tyrosinase
572a0f073f37b31900478682,melanomas
572a0f073f37b31900478683,melanomas
572a10cd6aef051400155222,>500 Da
572a10cd6aef051400155223,hydrophilic
572a10cd6aef051400155224,Immunoproteomics
572a10cd6aef051400155225,B cells
572a10cd6aef051400155226,Immunoproteomics
572a12386aef051400155234,"leptin, pituitary growth hormone, and prolactin"
572a12386aef051400155235,"leptin, pituitary growth hormone, and prolactin"
572a12386aef051400155236,Th1/Th2
572a12386aef051400155237,Th1
572a142e3f37b319004786b9,carbohydrates
572a142e3f37b319004786bc,disrupting their plasma membrane
572a142e3f37b319004786ba,signal amplification
572a142e3f37b319004786bb,catalytic cascade
57271c235951b619008f860b,Civil disobedience
57271c235951b619008f860c,unfair laws
57271c235951b619008f860d,Singing Revolution
57271c235951b619008f860e,Ukraine
57271c235951b619008f860f,Georgia
5728d4c03acd2414000dff9f,unfair laws
5728d4c03acd2414000dffa0,unfair laws
5728d4c03acd2414000dffa1,unfair laws
5728d4c03acd2414000dffa2,unfair laws
5728d4c03acd2414000dffa3,unfair laws
57271f125951b619008f8635,Antigone
57271f125951b619008f8636,Oedipus
57271f125951b619008f8637,Creon
57271f125951b619008f8638,Antigone
57271f125951b619008f8639,giving her brother Polynices a proper burial
5728d5793acd2414000dffb3,Antigone
5728d5793acd2414000dffb4,"daughters of former King of Thebes, Oedipus"
5728d5793acd2414000dffb5,Oedipus
5728d5793acd2414000dffb6,Sophocles
5728d5793acd2414000dffb7,Sophocles
5727213c708984140094da35,Percy Shelley
5727213c708984140094da36,nonviolent
5727213c708984140094da38,Satyagraha. Gandhi's Satyagraha
5727213c708984140094da39,the campaign for a free India
5727213c708984140094da37,Henry David Thoreau
5728d63c4b864d1900164f18,Percy Shelley
5728d63c4b864d1900164f19,Percy Shelley
5728d63c4b864d1900164f1a,nonviolent protest
5728d63c4b864d1900164f1c,The Mask of Anarchy
5728d63c4b864d1900164f1b,Henry David Thoreau
572726c9708984140094da7b,"muggers, arsonists"
572726c9708984140094da7e,bringing a test-case in the federal courts
572726c9708984140094da7c,ambiguity
572726c9708984140094da7d,utterly debased
5728d6f02ca10214002da90e,utterly debased
5728d6f02ca10214002da90f,Marshall Cohen
5728d6f02ca10214002da910,utterly debased
5728d6f02ca10214002da911,Marshall Cohen
5728d6f02ca10214002da912,"ambiguity and in modern times, become utterly debased"
572807802ca10214002d9bf8,LeGrande
572807802ca10214002d9bf9,nonviolent
572807802ca10214002d9bfa,lawful protest demonstration
572807802ca10214002d9bfb,semantical problems
572807802ca10214002d9bfc,LeGrande
5728d7c54b864d1900164f4c,LeGrande
5728d7c54b864d1900164f4d,voluminous
5728d7c54b864d1900164f4e,lawful protest demonstration
5728d7c54b864d1900164f4f,nonviolent
5728d7c54b864d1900164f50,nonviolent
57280f974b864d1900164370,civil disobedience
57280f974b864d1900164371,"two public agencies, especially two equally sovereign branches of government, conflict"
57280f974b864d1900164372,a citizen's relation to the state and its laws
57280f974b864d1900164373,civil disobedience
57280f974b864d1900164374,"two public agencies, especially two equally sovereign branches of government, conflict"
5728d9403acd2414000e001b,a citizen's relation to the state and its laws
5728d9403acd2414000e001c,a citizen's relation to the state and its laws
5728d9403acd2414000e001d,private citizen
5728d9403acd2414000e001e,pertaining to a citizen's relation to the state and its laws
5728d9403acd2414000e001f,citizen's relation to the state and its laws
572812e74b864d19001643ce,Thoreau's political philosophy
572812e74b864d19001643cf,Resign
572812e74b864d19001643d0,government
572812e74b864d19001643d1,Resign
572812e74b864d19001643d2,agent of injustice
5728dafe3acd2414000e005d,individual
5728dafe3acd2414000e005e,individuals
5728dafe3acd2414000e005f,postman
5728dafe3acd2414000e0060,Resign
5728dafe3acd2414000e0061,The majority may be powerful
5728151b4b864d1900164428,governmental entities
5728151b4b864d1900164429,private universities
5728151b4b864d190016442a,justified against governmental entities
5728151b4b864d190016442b,governmental entities
5728dc2d3acd2414000e0080,Brownlee
5728dc2d3acd2414000e0081,breaches of law
5728dc2d3acd2414000e007f,governmental entities
5728dc2d3acd2414000e0083,governmental
572818f54b864d190016446c,civil disobedience
572818f54b864d190016446d,covert lawbreaking
572818f54b864d190016446e,covert lawbreaking
572818f54b864d190016446f,Book of Exodus
572818f54b864d1900164470,Shiphrah and Puah
5728dddc2ca10214002da9d2,covert lawbreaking
5728dddc2ca10214002da9d3,rules that conflict with morality
5728dddc2ca10214002da9d4,assisting in fabricating evidence or committing perjury
5728dddc2ca10214002da9d5,covert lawbreaking
5728dddc2ca10214002da9d6,Exodus
57281c594b864d19001644a2,Black's Law Dictionary includes non-violence
57281c594b864d19001644a3,civil disobedience
57281c594b864d19001644a4,rebellion
57281c594b864d19001644a5,Civil disobedients' refraining from violence
57281c594b864d19001644a6,non-violence
5728df634b864d1900164fe2,non-violent
5728df634b864d1900164fe3,preserve society's tolerance
5728df634b864d1900164fe4,cannot justify a civil disobedients' use of force and violence
5728df634b864d1900164fe6,preserve society's tolerance
5728202c4b864d19001644ec,Revolutionary civil disobedience
5728202c4b864d19001644ed,peaceable revolution
5728202c4b864d19001644ee,Ferenc Deák
5728202c4b864d19001644ef,Gandhi
5728202c4b864d19001644f0,peaceable revolution
5728e07e3acd2414000e00e9,laws
5728e07e3acd2414000e00ea,peaceable revolution
5728e07e3acd2414000e00eb,peaceable revolution
5728e07e3acd2414000e00ec,peaceable revolution
5728e07e3acd2414000e00ed,peaceable revolution
572822233acd2414000df555,Roman Empire
572822233acd2414000df556,Unarmed
572822233acd2414000df557,tax collector
572822233acd2414000df558,higher political office
572822233acd2414000df559,after the end of the Mexican War
5728e3c33acd2414000e0131,Roman Empire
5728e3c33acd2414000e0132,jail solidarity
5728e3c33acd2414000e0133,jail solidarity
5728e3c33acd2414000e0134,Thoreau
5728e3c33acd2414000e0135,Roman Empire
572825a92ca10214002d9efe,illegal acts
572825a92ca10214002d9eff,propaganda
572825a92ca10214002d9f00,Voice in the Wilderness
572825a92ca10214002d9f01,738 days
572825a92ca10214002d9f02,Julia Butterfly Hill lived in Luna
5728e5224b864d1900165032,a nuisance
5728e5224b864d1900165033,hardly more than a nuisance
5728e5224b864d1900165034,a harassment
5728e5224b864d1900165035,a harassment
5728e5224b864d1900165036,Julia Butterfly Hill
5728284e3acd2414000df5cd,"allegedly sending an email to the Lebanon, New Hampshire city councilors"
5728284e3acd2414000df5ce,"Lebanon, New Hampshire city councilors"
5728284e3acd2414000df5cf,engaging in the forbidden speech
5728284e3acd2414000df5d0,1978 Supreme Court case of FCC v. Pacifica Foundation
5728284e3acd2414000df5d1,1978
5728e5f43acd2414000e0171,pure speech
5728e5f43acd2414000e0172,Threatening government officials
5728e5f43acd2414000e0173,unwillingness to stand for its policies
5728e5f43acd2414000e0174,engaging in the forbidden speech
57282dfb4b864d1900164668,distributed denial-of-service attacks
57282dfb4b864d1900164669,padlocking the gates
57282dfb4b864d190016466a,GCSB Waihopai
57282dfb4b864d190016466b,coercive
57282dfb4b864d190016466c,coercive
5728e715ff5b5019007da914,illegal boycotts
5728e715ff5b5019007da916,coercive
5728e715ff5b5019007da917,conscientious aim to engage in moral dialogue
5728e715ff5b5019007da918,coercive
5728e8212ca10214002daa6c,seeming rude
5728e8212ca10214002daa6d,seeming rude
5728e8212ca10214002daa6e,criminal investigators
5728e8212ca10214002daa6f,fear of seeming rude
5728e8212ca10214002daa70,seeming rude
5728eb1a3acd2414000e01c5,accept punishment
5728eb1a3acd2414000e01c6,a violation of criminal law
5728eb1a3acd2414000e01c7,anarchists
5728eb1a3acd2414000e01c8,anarchists
5728eb1a3acd2414000e01c9,violation of criminal law
5728ebcb3acd2414000e01d9,whether or not to plead guilty
5728ebcb3acd2414000e01da,submit to the punishment prescribed by law
5728ebcb3acd2414000e01db,submit to the punishment prescribed by law
5728ebcb3acd2414000e01dc,A plea of no contest
5728ebcb3acd2414000e01dd,not guilty
5728ec6a4b864d19001650aa,"Camp Mercury nuclear test site near Las Vegas, Nevada"
5728ec6a4b864d19001650ab,"Camp Mercury nuclear test site near Las Vegas, Nevada"
5728ec6a4b864d19001650ac,"Camp Mercury nuclear test site near Las Vegas, Nevada, 13"
5728ec6a4b864d19001650ad,nolo contendere
5728ec6a4b864d19001650ae,suspended
5728ed94ff5b5019007da97c,civil disobedience
5728ed94ff5b5019007da97d,"remaining in jail, or by evading it"
5728ed94ff5b5019007da97e,To accept jail penitently as an accession to 'the rules
5728ed94ff5b5019007da97f,civil disobedience
5728eef92ca10214002daab0,plea bargain
5728eef92ca10214002daab1,civil disobedients
5728eef92ca10214002daab2,solidarity tactics
5728eef92ca10214002daab3,"civil disobedients, as in the case of the Camden 28"
5728eef92ca10214002daab4,Mohandas Gandhi
5728f50baf94a219006a9e55,defiant speech
5728f50baf94a219006a9e56,mistreatment from government officials
5728f50baf94a219006a9e57,mistreatment from government officials
5728f50baf94a219006a9e58,40 to 60 days
5728f50baf94a219006a9e59,defiant speech
5728facd4b864d1900165170,to win an acquittal and avoid imprisonment or a fine
5728facd4b864d1900165171,to win an acquittal
5728facd4b864d1900165172,jury nullification
5728facd4b864d1900165173,jury nullification
5728facd4b864d1900165174,jury nullification
5728fb6a1d04691400778ef5,breaking the law for self-gratification
5728fb6a1d04691400778ef6,neither conscientious nor of social benefit
5728fb6a1d04691400778ef7,breaking the law for self-gratification
5728fb6a1d04691400778ef8,civil disobedient
5728fb6a1d04691400778ef9,attribution
5728fc9e1d04691400778f11,direct civil disobedience
5728fc9e1d04691400778f12,civil disobedience
5728fc9e1d04691400778f13,Vietnam War
5728fc9e1d04691400778f14,The necessity defense
5728fc9e1d04691400778f15,Fully Informed Jury Association activists
5728fd3c3f37b31900477f2b,deterrence
5728fd3c3f37b31900477f2d,deterrence
5728fd3c3f37b31900477f2e,just deserts
5728fd3c3f37b31900477f2f,incapacitation and deterrence
57273a465951b619008f86ff,Construction
57273a465951b619008f8700,manufacturing
57273a465951b619008f8701,six to nine percent
57273a465951b619008f8702,on location for a known client
57273a465951b619008f8703,known client
57273cca708984140094db33,An architect
57273cca708984140094db34,An architect
57273cca708984140094db35,effective planning
57273cca708984140094db36,megaprojects
57273cca708984140094db37,"construction-site safety, availability and transportation of building materials"
57273d8bf1498d1400e8f4fe,"buildings, infrastructure and industrial"
57273d8bf1498d1400e8f4ff,residential and non-residential (commercial/institutional)
57273d8bf1498d1400e8f500,"heavy/highway, heavy civil or heavy engineering"
57273d8bf1498d1400e8f501,large
57273d8bf1498d1400e8f502,Industrial
57273e50dd62a815002e9a02,ENR) is a trade magazine for the construction industry
57273e50dd62a815002e9a03,ENR
57273e50dd62a815002e9a04,2014
57273e50dd62a815002e9a05,"transportation, sewer, hazardous waste and water"
57273f27dd62a815002e9a0a,"building construction, heavy and civil engineering construction, and specialty trade contractors"
57273f27dd62a815002e9a0b,construction service firms
